iso3,year,crisis_next_12m,banking_crisis_next_12m,debt_crisis_next_12m,crisis_any,banking_crisis,currency_crisis,debt_crisis,inflation,gdp_growth,unemployment,real_interest_rate_10y
CHN,1997.0,1.0,1.0,0.0,1,1,0,0,-0.4518503280710128,9.2876465280865,-0.9593764837751357,3.199334816666666
CHN,1998.0,1.0,1.0,0.0,1,1,0,0,-1.5688601012935963,7.92079207933551,-0.9593764837751357,2.626002385
CHN,1999.0,0.0,0.0,0.0,1,1,0,0,-2.10433922272812,7.7370030581299,-0.9593764837751357,2.8869701641666663
CHN,2000.0,0.0,0.0,0.0,0,0,0,0,-0.9702112606037981,8.58643201808462,-0.7339960123103787,3.1165892308333336
CHN,2001.0,0.0,0.0,0.0,0,0,0,0,-0.8543946758973451,8.31263887091522,-0.7718018356598221,2.237447555
CHN,2002.0,0.0,0.0,0.0,0,0,0,0,-1.5386640518937886,9.24339326638321,-0.6341960752935942,2.0336032691666666
CHN,2003.0,0.0,0.0,0.0,0,0,0,0,-0.7498226956532276,10.1181928640117,-0.5371845155093857,1.4457960183333334
CHN,2004.0,0.0,0.0,0.0,0,0,0,0,-0.31966056672784665,10.1314073631003,-0.568975035510624,1.7008579225
CHN,2005.0,0.0,0.0,0.0,0,0,0,0,-0.6150553334392057,11.458238455067,-0.568975035510624,1.8895054916666665
CHN,2006.0,0.0,0.0,0.0,0,0,0,0,-0.6391043801093853,12.6746751655235,-0.6013055438665196,2.2836022075
CHN,2007.0,0.0,0.0,0.0,0,0,0,0,-0.21470194238709445,14.1499854947127,-0.6341960752935942,2.0393217333333333
CHN,2008.0,0.0,0.0,0.0,0,0,0,0,-0.11443700234721732,9.67024588602851,-0.568975035510624,1.3017102483333334
CHN,2009.0,0.0,0.0,0.0,0,0,0,0,-1.5359069571462107,9.40269972778044,-0.5371845155093857,1.0468915
CHN,2010.0,0.0,0.0,0.0,0,0,0,0,-0.3990261388985947,10.5962719761682,-0.6013055438665196,0.8691600608333333
CHN,2011.0,0.0,0.0,0.0,0,0,0,0,-0.1463677277781081,9.4613358870736,-0.6013055438665196,0.5260605291666667
CHN,2012.0,0.0,0.0,0.0,0,0,0,0,-0.47598575002327087,7.85617427055587,-0.6013055438665196,-0.0132494616666666
CHN,2013.0,0.0,0.0,0.0,0,0,0,0,-0.4757608379150837,7.77872409446717,-0.6176795101541435,0.2878436908333333
CHN,2014.0,0.0,0.0,0.0,0,0,0,0,-0.5886942085569326,7.46190028229434,-0.6013055438665196,0.61196865
CHN,2015.0,0.0,0.0,0.0,0,0,0,0,-0.6816647757298369,6.97878002657477,-0.6013055438665196,0.5890241975
COL,1960.0,0.0,0.0,0.0,0,0,0,0,-0.1238373341717613,5.08921698439107,0.8294953314211556,6.9346889958333335
COL,1961.0,0.0,0.0,0.0,0,0,0,0,0.059294333575441234,5.08921698439107,0.8294953314211556,6.9346889958333335
COL,1962.0,0.0,0.0,0.0,0,0,0,0,-0.22649806083395982,5.41188961342047,0.8294953314211556,6.9346889958333335
COL,1963.0,0.0,0.0,0.0,0,0,0,0,0.7614747703078473,3.28670755407101,0.8294953314211556,6.9346889958333335
COL,1964.0,0.0,0.0,0.0,0,0,0,0,0.4802196449649043,6.16694132350723,0.8294953314211556,6.9346889958333335
COL,1965.0,0.0,0.0,0.0,0,0,0,0,0.012673697901688067,3.60001138983772,0.8294953314211556,6.9346889958333335
COL,1966.0,0.0,0.0,0.0,0,0,0,0,0.4675404873013252,5.23673586229452,0.8294953314211556,6.9346889958333335
COL,1967.0,0.0,0.0,0.0,0,0,0,0,0.06221822479095993,4.13486416579858,0.8294953314211556,6.9346889958333335
COL,1968.0,0.0,0.0,0.0,0,0,0,0,0.0026319885534119535,5.93311799878289,0.8294953314211556,6.9346889958333335
COL,1969.0,0.0,0.0,0.0,0,0,0,0,-0.031104986950090036,6.10251730873333,0.8294953314211556,6.9346889958333335
COL,1970.0,0.0,0.0,0.0,0,0,0,0,-0.03654847008497434,6.20779696127698,0.8294953314211556,6.9346889958333335
COL,1971.0,0.0,0.0,0.0,0,0,0,0,0.2645223078256857,5.9607279462907,0.8294953314211556,6.9346889958333335
COL,1972.0,0.0,0.0,0.0,0,0,0,0,0.28872397413833206,7.66914754440097,0.8294953314211556,6.9346889958333335
COL,1973.0,0.0,0.0,0.0,0,0,0,0,0.6574695684058,6.72295496919133,0.8294953314211556,6.9346889958333335
COL,1974.0,0.0,0.0,0.0,0,0,0,0,0.695502018434089,5.74575718912141,0.8294953314211556,6.9346889958333335
COL,1975.0,0.0,0.0,0.0,0,0,0,0,0.68341039719378,2.32325528115796,0.8294953314211556,6.9346889958333335
COL,1976.0,0.0,0.0,0.0,0,0,0,0,0.5748795414539974,4.7283687345395,0.7357959787794259,6.9346889958333335
COL,1977.0,0.0,0.0,0.0,0,0,0,0,0.9320624785138786,4.15850545346419,0.6376942918961166,6.9346889958333335
COL,1978.0,0.0,0.0,0.0,0,0,0,0,0.5050389022072678,8.4699008376688,0.6201502424919704,6.9346889958333335
COL,1979.0,0.0,0.0,0.0,0,0,0,0,0.702753039059354,5.37911898820207,0.6024563836688832,6.9346889958333335
COL,1980.0,0.0,0.0,0.0,0,0,0,0,0.766485941478971,4.08735367550767,0.5846099484997334,6.9346889958333335
COL,1981.0,1.0,1.0,0.0,0,0,0,0,0.7889938641061375,2.27687274512178,0.4029670547634715,6.9346889958333335
COL,1982.0,1.0,1.0,0.0,1,1,0,0,0.7186927672000022,0.948420786604515,0.9697511247945608,6.9346889958333335
COL,1983.0,1.0,1.0,0.0,1,1,0,0,0.5672901746020735,1.57395603843689,0.9199584642657126,5.888257380833333
COL,1984.0,1.0,1.0,0.0,1,1,0,0,0.4462018411864879,3.35068373940706,1.1878619426759316,6.6373992375
COL,1985.0,1.0,1.0,0.0,1,1,0,0,0.7015477969013683,3.1071061957296,1.3044995876456529,5.660392525833333
COL,1986.0,1.0,1.0,0.0,1,1,0,0,0.5422772274390139,5.82407613745866,1.1797671674902541,4.048303089166667
COL,1987.0,0.0,0.0,0.0,1,1,0,0,0.679593038241472,5.36893214821323,0.8736520365122673,4.218014031666667
COL,1988.0,0.0,0.0,0.0,0,0,0,0,0.8049605703381577,4.06417324490376,0.845767532801204,4.452901190833333
COL,1989.0,0.0,0.0,0.0,0,0,0,0,0.7489418224109995,3.41409610966596,0.8175085258738284,4.4047298725
COL,1990.0,0.0,0.0,0.0,0,0,0,0,0.8297818855231615,4.28199833053058,0.7888640746566258,4.3208969375
COL,1991.0,0.0,0.0,0.0,0,0,0,0,0.8582272857740226,2.00160759559029,0.7598227402627006,3.9339278958333335
COL,1992.0,0.0,0.0,0.0,0,0,0,0,0.7780037467345656,4.04492943933556,0.6446705702404397,3.38244437
COL,1993.0,0.0,0.0,0.0,0,0,0,0,0.6549334311684293,5.38540993901029,0.3373040883163894,2.7144275875
COL,1994.0,0.0,0.0,0.0,0,0,0,0,0.666612953344095,5.81466190724336,0.4263298475898599,3.5351682466666667
COL,1995.0,0.0,0.0,0.0,0,0,0,0,0.6083893514666173,5.20243759278655,0.5153507878145259,3.3100514933333334
COL,1996.0,0.0,0.0,0.0,0,0,0,0,0.6054701540503092,2.05585471287195,1.0213150370915904,3.1400511850000004
COL,1997.0,1.0,1.0,0.0,0,0,0,0,0.5296303054302975,3.43029367788374,1.0688145016525985,3.199334816666666
COL,1998.0,1.0,1.0,0.0,1,1,0,0,0.5366836008315938,0.569784088434517,1.44169941004096,2.626002385
COL,1999.0,1.0,1.0,0.0,1,1,0,0,0.21050375278822017,-4.20401524244947,1.9774952739827585,2.8869701641666663
COL,2000.0,0.0,0.0,0.0,1,1,0,0,0.11809651406473584,2.92486148176778,2.02040713438975,3.1165892308333336
COL,2001.0,0.0,0.0,0.0,0,0,0,0,0.038299543183561366,1.67789830787579,1.4464860929937633,2.237447555
COL,2002.0,0.0,0.0,0.0,0,0,0,0,-0.07956782044054786,2.50398046659659,1.3786227738656212,2.0336032691666666
COL,2003.0,0.0,0.0,0.0,0,0,0,0,-0.020197060796402884,3.91827190322513,1.2174179982225544,1.4457960183333334
COL,2004.0,0.0,0.0,0.0,0,0,0,0,-0.1162220342006024,5.33302206759905,1.282701119842246,1.7008579225
COL,2005.0,0.0,0.0,0.0,0,0,0,0,-0.19220901562868425,4.82876110773741,0.9095509699907391,1.8895054916666665
COL,2006.0,0.0,0.0,0.0,0,0,0,0,-0.2679404770339169,6.71686869844402,0.9262850168488092,2.2836022075
COL,2007.0,0.0,0.0,0.0,0,0,0,0,-0.14720622604459774,6.73819469090975,0.9428877352986229,2.0393217333333333
COL,2008.0,0.0,0.0,0.0,0,0,0,0,-0.029975990936069993,3.28344618616541,0.9588367366924039,1.3017102483333334
COL,2009.0,0.0,0.0,0.0,0,0,0,0,-0.27765048431639644,1.13964864548062,1.077338312999781,1.0468915
COL,2010.0,0.0,0.0,0.0,0,0,0,0,-0.5294974038441751,4.49465897070922,0.9234670837741182,0.8691600608333333
COL,2011.0,0.0,0.0,0.0,0,0,0,0,-0.3685544373227924,6.94789198173555,0.7873199061987876,0.5260605291666667
COL,2012.0,0.0,0.0,0.0,0,0,0,0,-0.39981112662313295,3.91263576716115,0.7331277458188481,-0.0132494616666666
COL,2013.0,0.0,0.0,0.0,0,0,0,0,-0.5719984294504765,5.13399351995672,0.6106143396584497,0.2878436908333333
COL,2014.0,0.0,0.0,0.0,0,0,0,0,-0.4361189499591892,4.49903000110972,0.5299422690456995,0.61196865
COL,2015.0,0.0,0.0,0.0,0,0,0,0,-0.1980104229156787,2.95590137527523,0.4877330419836246,0.5890241975
CRI,1960.0,0.0,0.0,0.0,0,0,0,0,-0.8347469837381716,1.8792765563641,-0.05163848537135583,6.9346889958333335
CRI,1961.0,1.0,0.0,1.0,0,0,0,0,-0.5044636426892242,1.8792765563641,-0.05163848537135583,6.9346889958333335
CRI,1962.0,0.0,0.0,0.0,1,0,0,1,-0.4674441325149508,5.44239137528237,-0.05163848537135583,6.9346889958333335
CRI,1963.0,0.0,0.0,0.0,0,0,0,0,-0.431604058023803,6.89892344200918,-0.05163848537135583,6.9346889958333335
CRI,1964.0,0.0,0.0,0.0,0,0,0,0,-0.37994928590022664,3.65904831414015,-0.05163848537135583,6.9346889958333335
CRI,1965.0,0.0,0.0,0.0,0,0,0,0,-1.4909153079008393,8.1905275942481,-0.05163848537135583,6.9346889958333335
CRI,1966.0,0.0,0.0,0.0,0,0,0,0,-1.0308185855362535,6.96931903096743,-0.05163848537135583,6.9346889958333335
CRI,1967.0,0.0,0.0,0.0,0,0,0,0,-0.7312484722202373,5.65012592038407,-0.05163848537135583,6.9346889958333335
CRI,1968.0,0.0,0.0,0.0,0,0,0,0,-0.2894480011757409,8.47330434699462,-0.05163848537135583,6.9346889958333335
CRI,1969.0,0.0,0.0,0.0,0,0,0,0,-0.474540069705804,5.4917999425584,-0.05163848537135583,6.9346889958333335
CRI,1970.0,0.0,0.0,0.0,0,0,0,0,-0.23096896743812337,7.50313434335064,-0.05163848537135583,6.9346889958333335
CRI,1971.0,0.0,0.0,0.0,0,0,0,0,-0.41116228068327243,6.77850542642193,-0.05163848537135583,6.9346889958333335
CRI,1972.0,0.0,0.0,0.0,0,0,0,0,-0.23611394680157036,8.17804513351518,-0.05163848537135583,6.9346889958333335
CRI,1973.0,0.0,0.0,0.0,0,0,0,0,0.40910558594000007,7.70891581191246,-0.05163848537135583,6.9346889958333335
CRI,1974.0,0.0,0.0,0.0,0,0,0,0,0.8510886916885334,5.54489999097112,-0.05163848537135583,6.9346889958333335
CRI,1975.0,0.0,0.0,0.0,0,0,0,0,0.4909822811632598,2.10007104948492,-0.05163848537135583,6.9346889958333335
CRI,1976.0,0.0,0.0,0.0,0,0,0,0,-0.35982916507495755,5.51756440295588,-0.05163848537135583,6.9346889958333335
CRI,1977.0,0.0,0.0,0.0,0,0,0,0,-0.2789729956550256,8.90447443155173,-0.05163848537135583,6.9346889958333335
CRI,1978.0,0.0,0.0,0.0,0,0,0,0,-0.10759743685259697,6.2676868244256,-0.05163848537135583,6.9346889958333335
CRI,1979.0,0.0,0.0,0.0,0,0,0,0,0.11588152094510254,4.93912395498313,-0.05163848537135583,6.9346889958333335
CRI,1980.0,1.0,0.0,1.0,0,0,0,0,0.5180793181588703,0.751895403326316,-0.05163848537135583,6.9346889958333335
CRI,1981.0,1.0,0.0,1.0,1,0,0,1,0.9967724885854189,-2.26165550729665,-0.05163848537135583,6.9346889958333335
CRI,1982.0,1.0,0.0,1.0,1,0,0,1,1.6708741759565184,-7.28556884666179,-0.05163848537135583,6.9346889958333335
CRI,1983.0,1.0,0.0,1.0,1,0,0,1,0.9073094200578611,2.86299270239464,-0.05163848537135583,5.888257380833333
CRI,1984.0,1.0,0.0,1.0,1,0,0,1,0.2648719345166668,8.02410790730326,-0.05163848537135583,6.6373992375
CRI,1985.0,1.0,0.0,1.0,1,0,0,1,0.40279408067087197,0.721601729268301,-0.05163848537135583,5.660392525833333
CRI,1986.0,1.0,1.0,1.0,1,0,0,1,0.25936971698535444,5.53625084315689,-0.05163848537135583,4.048303089166667
CRI,1987.0,1.0,1.0,1.0,1,1,0,1,0.4717718288913501,4.76453327969497,-0.05163848537135583,4.218014031666667
CRI,1988.0,1.0,1.0,1.0,1,1,0,1,0.6065545453264247,3.43214737968853,-0.05163848537135583,4.452901190833333
CRI,1989.0,1.0,1.0,1.0,1,1,0,1,0.4593872358869678,5.66597554871299,-0.05163848537135583,4.4047298725
CRI,1990.0,1.0,1.0,0.0,1,1,0,1,0.5488933020235405,3.55306336572285,-0.05163848537135583,4.3208969375
CRI,1991.0,0.0,0.0,0.0,1,1,0,0,0.8193445645979173,2.26565496296193,-0.05163848537135583,3.9339278958333335
CRI,1992.0,0.0,0.0,0.0,0,0,0,0,0.635719679417411,9.2011037327736,-0.05163848537135583,3.38244437
CRI,1993.0,1.0,1.0,0.0,0,0,0,0,0.15046815581146056,7.09719123999687,-0.05163848537135583,2.7144275875
CRI,1994.0,1.0,1.0,0.0,1,1,0,0,0.33846330215410203,4.51902837637206,-0.05163848537135583,3.5351682466666667
CRI,1995.0,1.0,1.0,0.0,1,1,0,0,0.676323037665225,4.15395304333353,-0.05163848537135583,3.3100514933333334
CRI,1996.0,0.0,0.0,0.0,1,1,0,0,0.49608777462074316,1.35045949139338,-0.05163848537135583,3.1400511850000004
CRI,1997.0,0.0,0.0,0.0,0,0,0,0,0.32571532299187916,5.4761657765486,-0.05163848537135583,3.199334816666666
CRI,1998.0,0.0,0.0,0.0,0,0,0,0,0.2506787041785619,7.15530857859194,-0.05163848537135583,2.626002385
CRI,1999.0,0.0,0.0,0.0,0,0,0,0,0.1655598064948091,4.21481117123987,-0.05163848537135583,2.8869701641666663
CRI,2000.0,0.0,0.0,0.0,0,0,0,0,0.21510956802506795,3.86871808953644,-0.05163848537135583,3.1165892308333336
CRI,2001.0,0.0,0.0,0.0,0,0,0,0,0.2303140618395686,3.49116989434005,-0.05163848537135583,2.237447555
CRI,2002.0,0.0,0.0,0.0,0,0,0,0,0.11462575620303747,3.41687639041064,0.03130886473393915,2.0336032691666666
CRI,2003.0,0.0,0.0,0.0,0,0,0,0,0.1312781219405764,4.31717986636224,0.09115245482552199,1.4457960183333334
CRI,2004.0,0.0,0.0,0.0,0,0,0,0,0.2825772402389517,4.42459959654504,0.04281366792112558,1.7008579225
CRI,2005.0,0.0,0.0,0.0,0,0,0,0,0.35001403699791794,3.97666636818026,0.11274347527058177,1.8895054916666665
CRI,2006.0,0.0,0.0,0.0,0,0,0,0,0.24123044803754792,7.3266954325067,-0.08257094068753816,2.2836022075
CRI,2007.0,0.0,0.0,0.0,0,0,0,0,0.1259495035052332,8.21513198348715,-0.4578303022767195,2.0393217333333333
CRI,2008.0,0.0,0.0,0.0,0,0,0,0,0.3335932778891158,4.73817487754022,-0.34705225522240074,1.3017102483333334
CRI,2009.0,0.0,0.0,0.0,0,0,0,0,0.030005289654800767,-0.873455942787785,0.34215166633955835,1.0468915
CRI,2010.0,0.0,0.0,0.0,0,0,0,0,-0.13684822478853323,5.36034352634111,0.20593673976948546,0.8691600608333333
CRI,2011.0,0.0,0.0,0.0,0,0,0,0,-0.2087477330616996,4.40315923970431,0.6582072492616513,0.5260605291666667
CRI,2012.0,0.0,0.0,0.0,0,0,0,0,-0.24686901374916162,4.88259241025739,0.5864015384308686,-0.0132494616666666
CRI,2013.0,0.0,0.0,0.0,0,0,0,0,-0.17540407001825795,2.49476611209954,0.4201258428394269,0.2878436908333333
CRI,2014.0,0.0,0.0,0.0,0,0,0,0,-0.24443648600449278,3.54210987765977,0.47397279359740685,0.61196865
CRI,2015.0,0.0,0.0,0.0,0,0,0,0,-0.8315574608975222,3.65208096802883,0.4580240167855353,0.5890241975
DEU,1960.0,0.0,0.0,0.0,0,0,0,0,-0.6613252143170556,4.29843956416359,0.04374990528034732,6.9346889958333335
DEU,1961.0,0.0,0.0,0.0,0,0,0,0,-0.5260161409713349,4.29843956416359,0.04374990528034732,6.9346889958333335
DEU,1962.0,0.0,0.0,0.0,0,0,0,0,-0.4438481266871677,4.62347095715678,0.04374990528034732,6.9346889958333335
DEU,1963.0,0.0,0.0,0.0,0,0,0,0,-0.4267729264901007,2.73529640413561,0.04374990528034732,6.9346889958333335
DEU,1964.0,0.0,0.0,0.0,0,0,0,0,-0.51932567594182,6.63946990966824,0.04374990528034732,6.9346889958333335
DEU,1965.0,0.0,0.0,0.0,0,0,0,0,-0.39036005836524584,5.24416405342727,0.04374990528034732,6.9346889958333335
DEU,1966.0,0.0,0.0,0.0,0,0,0,0,-0.3540751886962353,2.81218127523877,0.04374990528034732,6.9346889958333335
DEU,1967.0,0.0,0.0,0.0,0,0,0,0,-0.6114221305671367,-0.330256485487652,0.04374990528034732,6.9346889958333335
DEU,1968.0,0.0,0.0,0.0,0,0,0,0,-0.6747918090399455,5.66877305970866,0.04374990528034732,6.9346889958333335
DEU,1969.0,0.0,0.0,0.0,0,0,0,0,-0.5902878562481279,7.41810275269879,0.04374990528034732,6.9346889958333335
DEU,1970.0,0.0,0.0,0.0,0,0,0,0,-0.3641994230400158,5.1031445446857,0.04374990528034732,6.9346889958333335
DEU,1971.0,0.0,0.0,0.0,0,0,0,0,-0.17451774194185557,3.13269976979846,0.04374990528034732,6.9346889958333335
DEU,1972.0,0.0,0.0,0.0,0,0,0,0,-0.15246994437540193,4.30034129247663,0.04374990528034732,6.9346889958333335
DEU,1973.0,0.0,0.0,0.0,0,0,0,0,-0.027376857621847772,4.77748690945469,0.04374990528034732,6.9346889958333335
DEU,1974.0,0.0,0.0,0.0,0,0,0,0,-0.030751145843165472,0.890068699312494,0.04374990528034732,6.9346889958333335
DEU,1975.0,0.0,0.0,0.0,0,0,0,0,-0.11569049912313448,-0.866738936529003,0.04374990528034732,6.9346889958333335
DEU,1976.0,1.0,1.0,0.0,0,0,0,0,-0.2729202804436149,4.94925843456397,0.04374990528034732,6.9346889958333335
DEU,1977.0,1.0,1.0,0.0,1,1,0,0,-0.3301415307124322,3.34721808033223,0.04374990528034732,6.9346889958333335
DEU,1978.0,1.0,1.0,0.0,1,1,0,0,-0.4615343212343175,3.00849288842491,0.04374990528034732,6.9346889958333335
DEU,1979.0,0.0,0.0,0.0,1,1,0,0,-0.29498191169477467,4.15036333786591,0.04374990528034732,6.9346889958333335
DEU,1980.0,0.0,0.0,0.0,0,0,0,0,-0.15638150989254346,1.40882864441943,0.04374990528034732,6.9346889958333335
DEU,1981.0,0.0,0.0,0.0,0,0,0,0,-0.08014721116147629,0.529240541969116,0.04374990528034732,6.9346889958333335
DEU,1982.0,0.0,0.0,0.0,0,0,0,0,-0.1745112550103013,-0.394840735634787,0.04374990528034732,6.9346889958333335
DEU,1983.0,0.0,0.0,0.0,0,0,0,0,-0.38383006669599706,1.57241014192158,0.04374990528034732,5.888257380833333
DEU,1984.0,0.0,0.0,0.0,0,0,0,0,-0.5083374174465434,2.82294783585535,0.09548936184944934,6.6373992375
DEU,1985.0,0.0,0.0,0.0,0,0,0,0,-0.5635549948619492,2.32793520067574,0.1410251431043372,5.660392525833333
DEU,1986.0,0.0,0.0,0.0,0,0,0,0,-1.168800306067422,2.28733925852798,0.08061340028881842,4.048303089166667
DEU,1987.0,0.0,0.0,0.0,0,0,0,0,-1.005355249392119,1.4021515883601,0.12715868670309857,4.218014031666667
DEU,1988.0,0.0,0.0,0.0,0,0,0,0,-0.716546230618286,3.70723567991882,0.013094305005107975,4.452901190833333
DEU,1989.0,0.0,0.0,0.0,0,0,0,0,-0.4526867896892126,3.89655170553733,-0.13847614379121176,4.4047298725
DEU,1990.0,0.0,0.0,0.0,0,0,0,0,-0.4647441493653297,5.25500610110028,-0.35965813998826823,4.3208969375
DEU,1991.0,0.0,0.0,0.0,0,0,0,0,-0.29460474656944274,5.10826150190911,-0.24092277608091278,3.9339278958333335
DEU,1992.0,0.0,0.0,0.0,0,0,0,0,-0.19164681646964382,2.01361340926105,0.01404463893861461,3.38244437
DEU,1993.0,0.0,0.0,0.0,0,0,0,0,-0.24901498579905282,-0.973033082340891,0.3118675116883808,2.7144275875
DEU,1994.0,0.0,0.0,0.0,0,0,0,0,-0.46523830188352655,2.59685569693275,0.5166478893121611,3.5351682466666667
DEU,1995.0,0.0,0.0,0.0,0,0,0,0,-0.6282395988566767,1.50499384201356,0.40844232184897616,3.3100514933333334
DEU,1996.0,0.0,0.0,0.0,0,0,0,0,-0.6790306194497687,1.0378755674358,0.5341710576549341,3.1400511850000004
DEU,1997.0,0.0,0.0,0.0,0,0,0,0,-0.585554205196464,1.85432238398302,0.7167099777142658,3.199334816666666
DEU,1998.0,0.0,0.0,0.0,0,0,0,0,-0.8028121966505359,2.09561231172233,0.7042266969795362,2.626002385
DEU,1999.0,0.0,0.0,0.0,0,0,0,0,-0.8933416196228319,2.12957016297766,0.5400401861698575,2.8869701641666663
DEU,2000.0,0.0,0.0,0.0,0,0,0,0,-0.6809908443161178,2.8765231247659,0.36082762675700786,3.1165892308333336
DEU,2001.0,0.0,0.0,0.0,0,0,0,0,-0.5777477258856019,1.63614170690956,0.33183670390431785,2.237447555
DEU,2002.0,0.0,0.0,0.0,0,0,0,0,-0.6850450637542624,-0.228255715793637,0.47075506177734305,2.0336032691666666
DEU,2003.0,0.0,0.0,0.0,0,0,0,0,-0.7720846931343941,-0.529801394291297,0.7028726645893637,1.4457960183333334
DEU,2004.0,0.0,0.0,0.0,0,0,0,0,-0.6359609575507138,1.16208684507278,0.8575161617302899,1.7008579225
DEU,2005.0,0.0,0.0,0.0,0,0,0,0,-0.6592615632563771,0.885485292551564,0.9295552031737551,1.8895054916666665
DEU,2006.0,0.0,0.0,0.0,0,0,0,0,-0.6531892148149345,3.86668241523209,0.7855304991568289,2.2836022075
DEU,2007.0,1.0,1.0,0.0,0,0,0,0,-0.5252726564640503,2.8891174138025,0.5175738899715289,2.0393217333333333
DEU,2008.0,1.0,1.0,0.0,1,1,0,0,-0.4746814494922459,0.887902330743628,0.27737861453513596,1.3017102483333334
DEU,2009.0,1.0,1.0,0.0,1,1,0,0,-0.9825381938935468,-5.54455451920674,0.35341793231251484,1.0468915
DEU,2010.0,0.0,0.0,0.0,1,1,0,0,-0.7554131924470769,4.13463778522758,0.17812385342224166,0.8691600608333333
DEU,2011.0,0.0,0.0,0.0,0,0,0,0,-0.5620346977736359,3.75796884489337,-0.07237159147996701,0.5260605291666667
DEU,2012.0,0.0,0.0,0.0,0,0,0,0,-0.5734686207444161,0.463512036709204,-0.22583984739192417,-0.0132494616666666
DEU,2013.0,0.0,0.0,0.0,0,0,0,0,-0.6677615088448582,0.396995583779145,-0.24092277608091278,0.2878436908333333
DEU,2014.0,0.0,0.0,0.0,0,0,0,0,-0.8039398190509668,2.18018602168017,-0.33424426201333884,0.61196865
DEU,2015.0,0.0,0.0,0.0,0,0,0,0,-0.9152009425921446,1.66300602334775,-0.4412665032580795,0.5890241975
DNK,1960.0,0.0,0.0,0.0,0,0,0,0,-0.7207299081028201,6.37883247557379,-2.1465787829930654,6.9346889958333335
DNK,1961.0,0.0,0.0,0.0,0,0,0,0,-0.36402946944080833,6.37883247557379,-2.1465787829930654,6.9346889958333335
DNK,1962.0,0.0,0.0,0.0,0,0,0,0,-0.0023124429567431617,5.66682217271797,-2.1465787829930654,6.9346889958333335
DNK,1963.0,0.0,0.0,0.0,0,0,0,0,-0.09950925621669712,0.637021234202479,-2.1465787829930654,6.9346889958333335
DNK,1964.0,0.0,0.0,0.0,0,0,0,0,-0.409870759043693,9.26993821451785,-2.1465787829930654,6.9346889958333335
DNK,1965.0,0.0,0.0,0.0,0,0,0,0,-0.15558240618993702,4.55525481407106,-2.1465787829930654,6.9346889958333335
DNK,1966.0,0.0,0.0,0.0,0,0,0,0,-0.024949642183683847,2.74091010903241,-2.1465787829930654,6.9346889958333335
DNK,1967.0,0.0,0.0,0.0,0,0,0,0,0.05437174301199654,5.88623124121932,-2.1465787829930654,6.9346889958333335
DNK,1968.0,0.0,0.0,0.0,0,0,0,0,0.04095501994848303,5.85299737649714,-2.1465787829930654,6.9346889958333335
DNK,1969.0,0.0,0.0,0.0,0,0,0,0,-0.3595739177513077,6.79912047392293,-2.1465787829930654,6.9346889958333335
DNK,1970.0,0.0,0.0,0.0,0,0,0,0,-0.06667029728045651,1.85600172758038,-2.1465787829930654,6.9346889958333335
DNK,1971.0,0.0,0.0,0.0,0,0,0,0,-0.11910326782525793,3.17782168196071,-2.1465787829930654,6.9346889958333335
DNK,1972.0,0.0,0.0,0.0,0,0,0,0,-0.06296365906710151,3.79759816845579,-2.1465787829930654,6.9346889958333335
DNK,1973.0,0.0,0.0,0.0,0,0,0,0,0.12275317752978364,4.71949291132046,-2.1465787829930654,6.9346889958333335
DNK,1974.0,0.0,0.0,0.0,0,0,0,0,0.4115564330321083,-0.964267384329801,-1.4041100327563103,6.9346889958333335
DNK,1975.0,0.0,0.0,0.0,0,0,0,0,0.14050440123484453,-1.40989953291778,-0.300219040878156,6.9346889958333335
DNK,1976.0,0.0,0.0,0.0,0,0,0,0,0.10510164086945006,5.99340195153275,-0.24525369406715075,6.9346889958333335
DNK,1977.0,0.0,0.0,0.0,0,0,0,0,0.21305245628791328,1.98543025474245,0.03225053057630141,6.9346889958333335
DNK,1978.0,0.0,0.0,0.0,0,0,0,0,0.17492607889177575,2.41699354282181,0.23358350767421485,6.9346889958333335
DNK,1979.0,0.0,0.0,0.0,0,0,0,0,0.14081977507566076,4.05329979126334,-0.039643858840117646,6.9346889958333335
DNK,1980.0,0.0,0.0,0.0,0,0,0,0,0.2821252142732302,-0.751430002361559,0.16869344420565524,6.9346889958333335
DNK,1981.0,0.0,0.0,0.0,0,0,0,0,0.2560356781393036,-0.740986389012875,0.6024563836688832,6.9346889958333335
DNK,1982.0,0.0,0.0,0.0,0,0,0,0,0.16977739423012947,3.89211245643591,0.7399582806528803,6.9346889958333335
DNK,1983.0,0.0,0.0,0.0,0,0,0,0,-0.03657794789107397,2.65480394401855,0.6971081903308134,5.888257380833333
DNK,1984.0,0.0,0.0,0.0,0,0,0,0,-0.08442662304207968,4.33934505132922,0.5424197527686959,6.6373992375
DNK,1985.0,0.0,0.0,0.0,0,0,0,0,-0.2283250309922051,4.15308383294486,0.33669732721077217,5.660392525833333
DNK,1986.0,1.0,1.0,0.0,0,0,0,0,-0.3367136408398211,4.73340611933794,-0.05606301371735294,4.048303089166667
DNK,1987.0,1.0,1.0,0.0,1,1,0,0,-0.29759929885112396,0.462955829960563,-0.041841507208293605,4.218014031666667
DNK,1988.0,1.0,1.0,0.0,1,1,0,0,-0.24280963019965526,0.272951118976223,0.052389290944659245,4.452901190833333
